n_categories,session,trial_id,x1_true,x2_true,x1_response,x2_response,rt,Sex,participant_id,stim_id
2,1,55,46,37,59,38,6007,Female,b8dc7bc13c27a264fdce48e5227830fc,44
2,1,56,37,55,42,47,10701,Female,b8dc7bc13c27a264fdce48e5227830fc,36
2,1,57,28,91,42,79,6062,Female,b8dc7bc13c27a264fdce48e5227830fc,30
2,1,58,55,46,46,53,5253,Female,b8dc7bc13c27a264fdce48e5227830fc,55
2,1,59,91,46,83,42,9564,Female,b8dc7bc13c27a264fdce48e5227830fc,95
2,1,60,55,37,60,29,5948,Female,b8dc7bc13c27a264fdce48e5227830fc,54
2,1,61,37,19,56,20,5163,Female,b8dc7bc13c27a264fdce48e5227830fc,32
2,1,62,64,82,64,82,9757,Female,b8dc7bc13c27a264fdce48e5227830fc,69
2,1,63,10,64,1,67,7617,Female,b8dc7bc13c27a264fdce48e5227830fc,7
2,1,64,46,10,61,1,5747,Female,b8dc7bc13c27a264fdce48e5227830fc,41
2,1,65,55,55,34,50,3920,Female,b8dc7bc13c27a264fdce48e5227830fc,56
2,1,66,82,46,62,41,3800,Female,b8dc7bc13c27a264fdce48e5227830fc,85
2,1,67,73,10,61,20,7036,Female,b8dc7bc13c27a264fdce48e5227830fc,71
2,1,68,64,55,55,44,6741,Female,b8dc7bc13c27a264fdce48e5227830fc,66
2,1,69,19,82,23,71,6073,Female,b8dc7bc13c27a264fdce48e5227830fc,19
2,1,70,28,82,28,87,7682,Female,b8dc7bc13c27a264fdce48e5227830fc,29
2,1,71,73,64,71,65,4886,Female,b8dc7bc13c27a264fdce48e5227830fc,77
2,1,72,91,28,100,28,6129,Female,b8dc7bc13c27a264fdce48e5227830fc,93
2,1,73,10,91,5,96,8776,Female,b8dc7bc13c27a264fdce48e5227830fc,10
2,1,74,91,10,89,1,9144,Female,b8dc7bc13c27a264fdce48e5227830fc,91
2,1,75,73,46,61,47,6330,Female,b8dc7bc13c27a264fdce48e5227830fc,75
2,1,76,91,73,78,76,6464,Female,b8dc7bc13c27a264fdce48e5227830fc,98
2,1,77,37,37,34,39,5909,Female,b8dc7bc13c27a264fdce48e5227830fc,34
2,1,78,46,19,29,21,5829,Female,b8dc7bc13c27a264fdce48e5227830fc,42
2,1,79,37,73,33,70,7203,Female,b8dc7bc13c27a264fdce48e5227830fc,38
2,1,80,37,82,30,66,5869,Female,b8dc7bc13c27a264fdce48e5227830fc,39
2,1,81,64,46,86,34,5938,Female,b8dc7bc13c27a264fdce48e5227830fc,65
2,1,82,19,55,32,60,7268,Female,b8dc7bc13c27a264fdce48e5227830fc,16
2,1,83,55,28,51,32,7505,Female,b8dc7bc13c27a264fdce48e5227830fc,53
2,1,84,28,46,35,36,5419,Female,b8dc7bc13c27a264fdce48e5227830fc,25
2,1,85,91,82,95,79,8625,Female,b8dc7bc13c27a264fdce48e5227830fc,99
2,1,86,37,10,74,16,8509,Female,b8dc7bc13c27a264fdce48e5227830fc,31
2,1,87,10,73,18,72,5974,Female,b8dc7bc13c27a264fdce48e5227830fc,8
2,1,88,55,19,74,16,5623,Female,b8dc7bc13c27a264fdce48e5227830fc,52
2,1,89,37,46,24,50,3294,Female,b8dc7bc13c27a264fdce48e5227830fc,35
2,1,90,73,28,52,33,4566,Female,b8dc7bc13c27a264fdce48e5227830fc,73
2,1,91,19,19,17,13,6233,Female,b8dc7bc13c27a264fdce48e5227830fc,12
2,1,92,64,28,38,14,6542,Female,b8dc7bc13c27a264fdce48e5227830fc,63
2,1,93,64,10,62,21,7122,Female,b8dc7bc13c27a264fdce48e5227830fc,61
2,1,94,10,82,1,55,4425,Female,b8dc7bc13c27a264fdce48e5227830fc,9
2,1,95,19,37,20,40,6687,Female,b8dc7bc13c27a264fdce48e5227830fc,14
2,1,96,82,91,95,90,6288,Female,b8dc7bc13c27a264fdce48e5227830fc,90
2,1,97,91,64,74,67,6053,Female,b8dc7bc13c27a264fdce48e5227830fc,97
2,1,98,91,19,78,26,12244,Female,b8dc7bc13c27a264fdce48e5227830fc,92
2,1,99,37,91,37,73,8500,Female,b8dc7bc13c27a264fdce48e5227830fc,40
2,2,0,19,82,21,67,6145,Female,b8dc7bc13c27a264fdce48e5227830fc,19
2,2,1,55,64,59,62,6370,Female,b8dc7bc13c27a264fdce48e5227830fc,57
2,2,2,19,28,28,34,5431,Female,b8dc7bc13c27a264fdce48e5227830fc,13
2,2,3,37,73,40,64,6690,Female,b8dc7bc13c27a264fdce48e5227830fc,38
2,2,4,82,73,78,72,6071,Female,b8dc7bc13c27a264fdce48e5227830fc,88
2,2,5,82,28,83,33,4714,Female,b8dc7bc13c27a264fdce48e5227830fc,83
2,2,6,46,82,48,56,5693,Female,b8dc7bc13c27a264fdce48e5227830fc,49
2,2,7,64,64,55,60,16031,Female,b8dc7bc13c27a264fdce48e5227830fc,67
2,2,8,10,55,25,55,5594,Female,b8dc7bc13c27a264fdce48e5227830fc,6
2,2,9,55,28,55,33,3891,Female,b8dc7bc13c27a264fdce48e5227830fc,53
2,2,10,55,37,55,42,5451,Female,b8dc7bc13c27a264fdce48e5227830fc,54
2,2,11,28,46,42,46,4816,Female,b8dc7bc13c27a264fdce48e5227830fc,25
2,2,12,55,19,50,34,3548,Female,b8dc7bc13c27a264fdce48e5227830fc,52
2,2,13,64,10,70,21,7232,Female,b8dc7bc13c27a264fdce48e5227830fc,61
2,2,14,55,55,62,56,6828,Female,b8dc7bc13c27a264fdce48e5227830fc,56
2,2,15,19,73,39,83,18965,Female,b8dc7bc13c27a264fdce48e5227830fc,18
2,2,16,73,28,62,40,13258,Female,b8dc7bc13c27a264fdce48e5227830fc,73
2,2,17,37,82,41,63,58426,Female,b8dc7bc13c27a264fdce48e5227830fc,39
2,2,18,91,28,71,36,5269,Female,b8dc7bc13c27a264fdce48e5227830fc,93
2,2,19,73,37,53,43,4544,Female,b8dc7bc13c27a264fdce48e5227830fc,74
2,2,20,19,55,37,62,4926,Female,b8dc7bc13c27a264fdce48e5227830fc,16
2,2,21,46,55,43,57,4541,Female,b8dc7bc13c27a264fdce48e5227830fc,46
2,2,22,28,82,42,67,4848,Female,b8dc7bc13c27a264fdce48e5227830fc,29
2,2,23,28,55,47,53,5731,Female,b8dc7bc13c27a264fdce48e5227830fc,26
2,2,24,55,82,46,72,3810,Female,b8dc7bc13c27a264fdce48e5227830fc,59
2,2,25,28,28,34,35,6958,Female,b8dc7bc13c27a264fdce48e5227830fc,23
2,2,26,91,19,78,29,4602,Female,b8dc7bc13c27a264fdce48e5227830fc,92
2,2,27,91,64,84,69,7773,Female,b8dc7bc13c27a264fdce48e5227830fc,97
2,2,28,19,64,33,63,7770,Female,b8dc7bc13c27a264fdce48e5227830fc,17
2,2,29,55,91,53,82,4706,Female,b8dc7bc13c27a264fdce48e5227830fc,60
2,2,30,73,55,63,54,6374,Female,b8dc7bc13c27a264fdce48e5227830fc,76
2,2,31,73,82,66,75,4653,Female,b8dc7bc13c27a264fdce48e5227830fc,79
2,2,32,64,28,56,40,3663,Female,b8dc7bc13c27a264fdce48e5227830fc,63
2,2,33,37,37,46,41,4040,Female,b8dc7bc13c27a264fdce48e5227830fc,34
2,2,34,10,37,21,28,5864,Female,b8dc7bc13c27a264fdce48e5227830fc,4
2,2,35,73,91,67,93,8054,Female,b8dc7bc13c27a264fdce48e5227830fc,80
2,2,36,91,10,71,8,6515,Female,b8dc7bc13c27a264fdce48e5227830fc,91
2,2,37,82,19,62,18,4068,Female,b8dc7bc13c27a264fdce48e5227830fc,82
2,2,38,28,73,41,68,7007,Female,b8dc7bc13c27a264fdce48e5227830fc,28
2,2,39,64,19,63,35,5175,Female,b8dc7bc13c27a264fdce48e5227830fc,62
2,2,40,19,46,35,47,4066,Female,b8dc7bc13c27a264fdce48e5227830fc,15
2,2,41,55,46,50,45,2805,Female,b8dc7bc13c27a264fdce48e5227830fc,55
2,2,42,46,64,50,61,3050,Female,b8dc7bc13c27a264fdce48e5227830fc,47
2,2,43,28,64,28,63,10169,Female,b8dc7bc13c27a264fdce48e5227830fc,27
2,2,44,82,55,74,57,4467,Female,b8dc7bc13c27a264fdce48e5227830fc,86
2,2,45,46,73,53,64,4374,Female,b8dc7bc13c27a264fdce48e5227830fc,48
2,2,46,91,37,69,37,7143,Female,b8dc7bc13c27a264fdce48e5227830fc,94
2,2,47,10,19,18,18,7781,Female,b8dc7bc13c27a264fdce48e5227830fc,2
2,2,48,10,73,10,69,5581,Female,b8dc7bc13c27a264fdce48e5227830fc,8
2,2,49,10,28,10,29,6308,Female,b8dc7bc13c27a264fdce48e5227830fc,3
2,2,50,37,64,39,57,3996,Female,b8dc7bc13c27a264fdce48e5227830fc,37
2,2,51,82,10,73,16,5015,Female,b8dc7bc13c27a264fdce48e5227830fc,81
2,2,52,10,64,19,64,6134,Female,b8dc7bc13c27a264fdce48e5227830fc,7
2,2,53,82,46,90,48,5667,Female,b8dc7bc13c27a264fdce48e5227830fc,85
2,2,54,28,10,27,10,5710,Female,b8dc7bc13c27a264fdce48e5227830fc,21
2,2,55,19,19,25,26,5492,Female,b8dc7bc13c27a264fdce48e5227830fc,12
2,2,56,64,82,60,62,7692,Female,b8dc7bc13c27a264fdce48e5227830fc,69
2,2,57,37,10,38,15,3883,Female,b8dc7bc13c27a264fdce48e5227830fc,31
2,2,58,28,91,24,83,6048,Female,b8dc7bc13c27a264fdce48e5227830fc,30
2,2,59,64,37,59,45,5551,Female,b8dc7bc13c27a264fdce48e5227830fc,64
